eventID,account,process,target
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wbem\wmiprvse.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wsqmcons.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ipconfig.exe,train
4688,-,c:\windows\system32\cmd.exe,train
4688,-,c:\windows\system32\ping.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\csrss.exe,train
4688,-,c:\windows\system32\smss.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\winlogon.exe,train
4688,-,c:\windows\system32\logonui.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\dllhost.exe,train
4688,-,c:\windows\system32\services.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\wermgr.exe,train
4688,-,c:\windows\system32\werfault.exe,train
4688,-,c:\windows\explorer.exe,train
4688,-,c:\windows\system32\svchost.exe,train
4688,-,c:\windows\system32\taskhostw.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\services.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\services.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\services.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\services.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\services.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\services.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\services.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\services.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\services.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\explorer.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\services.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\services.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\services.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\services.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\mmc.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\winlogon.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
5140,local service,,train
5140,local service,,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,local service,c:\windows\system32\wbem\wmiprvse.exe,train
4688,local service,c:\windows\system32\svchost.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
4688,dwm-2,c:\windows\system32\winlogon.exe,train
4688,dwm-2,c:\windows\system32\dwm.exe,train
