,datetime,eventid,accountname,clientaddr,servicename,processname,objectname,sharename,securityid
287,2019-06-02T15:05:04.861Z,4672,dc$,,,,,,
288,2019-06-02T15:05:42.036Z,4672,dc$,,,,,,
289,2019-06-02T15:14:08.693Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
290,2019-06-02T15:05:42.036Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
291,2019-06-02T15:14:20.752Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
292,2019-06-02T15:05:42.036Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
293,2019-06-02T15:06:04.874Z,4672,dc$,,,,,,
294,2019-06-02T15:14:32.811Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
295,2019-06-02T15:06:11.286Z,4672,dc$,,,,,,
296,2019-06-02T15:06:11.317Z,4672,dc$,,,,,,
297,2019-06-02T15:07:04.887Z,4672,dc$,,,,,,
298,2019-06-02T15:07:47.522Z,4672,dc$,,,,,,
299,2019-06-02T15:07:47.522Z,4672,dc$,,,,,,
300,2019-06-02T15:07:47.522Z,4672,dc$,,,,,,
301,2019-06-02T15:07:47.522Z,4672,dc$,,,,,,
302,2019-06-02T15:14:44.870Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
303,2019-06-02T15:15:04.994Z,4672,dc$,,,,,,
304,2019-06-02T15:15:42.044Z,4672,dc$,,,,,,
305,2019-06-02T15:07:47.522Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
306,2019-06-02T15:07:48.037Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
307,2019-06-02T15:07:48.037Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
308,2019-06-02T15:07:48.037Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
309,2019-06-02T15:08:04.901Z,4672,dc$,,,,,,
310,2019-06-02T15:09:04.914Z,4672,dc$,,,,,,
311,2019-06-02T15:10:04.927Z,4672,dc$,,,,,,
312,2019-06-02T15:11:04.941Z,4672,dc$,,,,,,
313,2019-06-02T15:11:11.461Z,4672,dc$,,,,,,
314,2019-06-02T15:11:11.477Z,4672,dc$,,,,,,
315,2019-06-02T15:12:04.954Z,4672,dc$,,,,,,
316,2019-06-02T15:12:50.865Z,4672,dc$,,,,,,
317,2019-06-02T15:12:50.865Z,4672,dc$,,,,,,
318,2019-06-02T15:12:50.865Z,4672,dc$,,,,,,
319,2019-06-02T15:12:50.865Z,4672,dc$,,,,,,
320,2019-06-02T15:15:42.044Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
321,2019-06-02T15:16:05.007Z,4672,dc$,,,,,,
322,2019-06-02T15:16:11.653Z,4672,dc$,,,,,,
323,2019-06-02T15:16:11.668Z,4672,dc$,,,,,,
324,2019-06-02T15:12:50.865Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
325,2019-06-02T15:12:51.380Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
326,2019-06-02T15:12:51.380Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
327,2019-06-02T15:12:51.380Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
328,2019-06-02T15:16:40.107Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-20
329,2019-06-02T15:17:05.021Z,4672,dc$,,,,,,
330,2019-06-02T15:17:51.399Z,4672,dc$,,,,,,
331,2019-06-02T15:17:54.207Z,4672,dc$,,,,,,
332,2019-06-02T15:17:54.207Z,4672,dc$,,,,,,
333,2019-06-02T15:17:54.207Z,4672,dc$,,,,,,
334,2019-06-02T15:17:54.207Z,4672,dc$,,,,,,
335,2019-06-02T15:18:05.034Z,4672,dc$,,,,,,
336,2019-06-02T15:19:05.047Z,4672,dc$,,,,,,
337,2019-06-02T15:20:05.061Z,4672,dc$,,,,,,
338,2019-06-02T15:21:05.074Z,4672,dc$,,,,,,
339,2019-06-02T15:21:11.813Z,4672,dc$,,,,,,
340,2019-06-02T15:21:11.829Z,4672,dc$,,,,,,
341,2019-06-02T15:22:05.103Z,4672,dc$,,,,,,
342,2019-06-02T15:22:57.550Z,4672,dc$,,,,,,
343,2019-06-02T15:22:57.550Z,4672,dc$,,,,,,
344,2019-06-02T15:22:57.550Z,4672,dc$,,,,,,
345,2019-06-02T15:22:57.550Z,4672,dc$,,,,,,
346,2019-06-02T15:17:54.207Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
347,2019-06-02T15:22:57.550Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
348,2019-06-02T15:22:58.065Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
349,2019-06-02T15:22:58.065Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
350,2019-06-02T15:22:58.065Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
351,2019-06-02T15:23:05.116Z,4672,dc$,,,,,,
352,2019-06-02T15:17:54.207Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
353,2019-06-02T15:17:54.722Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
354,2019-06-02T15:17:54.722Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
355,2019-06-02T15:17:54.722Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
356,2019-06-02T15:23:30.014Z,4688,dc$,::1,,c:\windows\system32\taskeng.exe,,,s-1-5-18
357,2019-06-02T15:23:30.123Z,4673,dc$,::1,,c:\windows\system32\lsass.exe,,,
358,2019-06-02T15:23:30.123Z,4688,dc$,::1,,c:\program files (x86)\google\update\googleupdate.exe,,,s-1-5-18
359,2019-06-02T15:24:05.129Z,4672,dc$,,,,,,
360,2019-06-02T15:25:05.143Z,4672,dc$,,,,,,
361,2019-06-02T15:25:42.052Z,4672,dc$,,,,,,
362,2019-06-02T15:25:42.052Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
363,2019-06-02T15:25:42.052Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
364,2019-06-02T15:26:05.156Z,4672,dc$,,,,,,
365,2019-06-02T15:26:11.989Z,4672,dc$,,,,,,
366,2019-06-02T15:26:12.004Z,4672,dc$,,,,,,
367,2019-06-02T15:27:05.169Z,4672,dc$,,,,,,
368,2019-06-02T15:27:45.277Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
369,2019-06-02T15:27:57.335Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
370,2019-06-02T15:28:00.892Z,4672,dc$,,,,,,
371,2019-06-02T15:28:00.892Z,4672,dc$,,,,,,
372,2019-06-02T15:28:00.892Z,4672,dc$,,,,,,
373,2019-06-02T15:28:00.892Z,4672,dc$,,,,,,
374,2019-06-02T15:44:05.411Z,4769,dc$,::1,,,,,
375,2019-06-02T15:45:05.409Z,4672,dc$,,,,,,
376,2019-06-02T15:45:42.069Z,4672,dc$,,,,,,
377,2019-06-02T15:28:00.892Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
378,2019-06-02T15:28:01.407Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
379,2019-06-02T15:28:01.407Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
380,2019-06-02T15:28:01.407Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
381,2019-06-02T15:28:05.182Z,4672,dc$,,,,,,
382,2019-06-02T15:45:42.069Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
383,2019-06-02T15:28:09.394Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
384,2019-06-02T15:45:42.069Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
385,2019-06-02T15:46:05.422Z,4672,dc$,,,,,,
386,2019-06-02T15:46:12.660Z,4672,dc$,,,,,,
387,2019-06-02T15:46:12.676Z,4672,dc$,,,,,,
388,2019-06-02T15:28:21.453Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
389,2019-06-02T15:29:05.196Z,4672,dc$,,,,,,
390,2019-06-02T15:46:40.132Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-20
391,2019-06-02T15:47:05.435Z,4672,dc$,,,,,,
392,2019-06-02T15:48:05.448Z,4672,dc$,,,,,,
393,2019-06-02T15:48:11.454Z,4672,dc$,,,,,,
394,2019-06-02T15:29:05.211Z,4769,dc$,::1,,,,,
395,2019-06-02T15:48:14.262Z,4672,dc$,,,,,,
396,2019-06-02T15:29:42.448Z,4672,system,,,,,,
397,2019-06-02T15:48:14.262Z,4672,dc$,,,,,,
398,2019-06-02T15:48:14.262Z,4672,dc$,,,,,,
399,2019-06-02T15:48:14.262Z,4672,dc$,,,,,,
400,2019-06-02T15:29:42.448Z,4688,dc$,::1,,c:\windows\servicing\trustedinstaller.exe,,,s-1-5-18
401,2019-06-02T15:30:00.685Z,4688,dc$,::1,,c:\windows\system32\rundll32.exe,,,s-1-5-18
402,2019-06-02T15:48:14.262Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
403,2019-06-02T15:30:05.209Z,4672,dc$,,,,,,
404,2019-06-02T15:31:05.222Z,4672,dc$,,,,,,
405,2019-06-02T15:31:12.148Z,4672,dc$,,,,,,
406,2019-06-02T15:31:12.164Z,4672,dc$,,,,,,
407,2019-06-02T15:48:14.262Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
408,2019-06-02T15:48:14.777Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
409,2019-06-02T15:48:14.777Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
410,2019-06-02T15:31:40.119Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-20
411,2019-06-02T15:48:14.777Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
412,2019-06-02T15:32:05.236Z,4672,dc$,,,,,,
413,2019-06-02T15:49:05.462Z,4672,dc$,,,,,,
414,2019-06-02T15:33:04.235Z,4672,dc$,,,,,,
415,2019-06-02T15:50:05.475Z,4672,dc$,,,,,,
416,2019-06-02T15:33:04.235Z,4672,dc$,,,,,,
417,2019-06-02T15:51:05.488Z,4672,dc$,,,,,,
418,2019-06-02T15:33:04.235Z,4672,dc$,,,,,,
419,2019-06-02T15:33:04.235Z,4672,dc$,,,,,,
420,2019-06-02T15:51:12.867Z,4672,dc$,,,,,,
421,2019-06-02T15:51:12.883Z,4672,dc$,,,,,,
422,2019-06-02T15:52:05.502Z,4672,dc$,,,,,,
423,2019-06-02T15:53:05.515Z,4672,dc$,,,,,,
424,2019-06-02T15:53:17.605Z,4672,dc$,,,,,,
425,2019-06-02T15:53:17.605Z,4672,dc$,,,,,,
426,2019-06-02T15:53:17.605Z,4672,dc$,,,,,,
427,2019-06-02T15:53:17.605Z,4672,dc$,,,,,,
428,2019-06-02T15:33:04.235Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
429,2019-06-02T15:53:17.605Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
430,2019-06-02T15:53:18.120Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
431,2019-06-02T15:53:18.120Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
432,2019-06-02T15:53:18.120Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
433,2019-06-02T15:54:05.528Z,4672,dc$,,,,,,
434,2019-06-02T15:33:04.235Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
435,2019-06-02T15:33:04.750Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
436,2019-06-02T15:33:04.750Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
437,2019-06-02T15:33:04.750Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
438,2019-06-02T15:33:05.249Z,4672,dc$,,,,,,
439,2019-06-02T15:34:05.262Z,4672,dc$,,,,,,
440,2019-06-02T15:34:34.153Z,4672,dc$,,,,,,
441,2019-06-02T15:35:05.276Z,4672,dc$,,,,,,
442,2019-06-02T15:35:42.060Z,4672,dc$,,,,,,
443,2019-06-02T15:54:58.445Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
444,2019-06-02T15:55:05.544Z,4672,dc$,,,,,,
445,2019-06-02T15:35:42.060Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
446,2019-06-02T15:36:05.289Z,4672,dc$,,,,,,
447,2019-06-02T15:36:12.324Z,4672,dc$,,,,,,
448,2019-06-02T15:36:12.340Z,4672,dc$,,,,,,
449,2019-06-02T15:37:05.302Z,4672,dc$,,,,,,
450,2019-06-02T15:55:10.505Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
451,2019-06-02T15:38:05.315Z,4672,dc$,,,,,,
452,2019-06-02T15:55:42.079Z,4672,dc$,,,,,,
453,2019-06-02T15:38:07.577Z,4672,dc$,,,,,,
454,2019-06-02T15:38:07.577Z,4672,dc$,,,,,,
455,2019-06-02T15:38:07.577Z,4672,dc$,,,,,,
456,2019-06-02T15:38:07.577Z,4672,dc$,,,,,,
457,2019-06-02T15:55:42.079Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
458,2019-06-02T15:56:05.557Z,4672,dc$,,,,,,
459,2019-06-02T15:56:13.029Z,4672,dc$,,,,,,
460,2019-06-02T15:56:13.045Z,4672,dc$,,,,,,
461,2019-06-02T15:57:05.569Z,4672,dc$,,,,,,
462,2019-06-02T15:38:07.577Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
463,2019-06-02T15:58:05.582Z,4672,dc$,,,,,,
464,2019-06-02T15:38:08.092Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
465,2019-06-02T15:58:20.948Z,4672,dc$,,,,,,
466,2019-06-02T15:38:08.092Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
467,2019-06-02T15:58:20.948Z,4672,dc$,,,,,,
468,2019-06-02T15:38:08.092Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
469,2019-06-02T15:58:20.948Z,4672,dc$,,,,,,
470,2019-06-02T15:39:05.329Z,4672,dc$,,,,,,
471,2019-06-02T15:40:05.342Z,4672,dc$,,,,,,
472,2019-06-02T15:41:05.355Z,4672,dc$,,,,,,
473,2019-06-02T15:58:20.948Z,4672,dc$,,,,,,
474,2019-06-02T15:41:12.500Z,4672,dc$,,,,,,
475,2019-06-02T15:41:12.516Z,4672,dc$,,,,,,
476,2019-06-02T15:58:20.948Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
477,2019-06-02T15:58:21.463Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
478,2019-06-02T15:41:21.860Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
479,2019-06-02T15:58:21.463Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
480,2019-06-02T15:58:21.479Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
481,2019-06-02T15:59:05.596Z,4672,dc$,,,,,,
482,2019-06-02T15:59:05.611Z,4769,dc$,::1,,,,,
483,2019-06-02T15:41:33.919Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
484,2019-06-02T16:00:00.960Z,4688,dc$,::1,,c:\windows\system32\sc.exe,,,s-1-5-18
485,2019-06-02T16:00:00.976Z,4688,dc$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
486,2019-06-02T16:00:05.609Z,4672,dc$,,,,,,
487,2019-06-02T16:01:05.622Z,4672,dc$,,,,,,
488,2019-06-02T16:01:13.204Z,4672,dc$,,,,,,
489,2019-06-02T16:01:13.219Z,4672,dc$,,,,,,
490,2019-06-02T15:41:45.978Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
491,2019-06-02T16:01:40.145Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-20
492,2019-06-02T16:02:05.635Z,4672,dc$,,,,,,
493,2019-06-02T16:03:05.648Z,4672,dc$,,,,,,
494,2019-06-02T16:03:24.290Z,4672,dc$,,,,,,
495,2019-06-02T16:03:24.290Z,4672,dc$,,,,,,
496,2019-06-02T16:03:24.290Z,4672,dc$,,,,,,
497,2019-06-02T16:03:24.290Z,4672,dc$,,,,,,
498,2019-06-02T15:41:58.037Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
499,2019-06-02T15:42:05.369Z,4672,dc$,,,,,,
500,2019-06-02T15:43:05.382Z,4672,dc$,,,,,,
501,2019-06-02T15:43:10.920Z,4672,dc$,,,,,,
502,2019-06-02T15:43:10.920Z,4672,dc$,,,,,,
503,2019-06-02T15:43:10.920Z,4672,dc$,,,,,,
504,2019-06-02T15:43:10.920Z,4672,dc$,,,,,,
505,2019-06-02T16:03:24.290Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
506,2019-06-02T15:43:10.920Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
507,2019-06-02T15:43:11.435Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
508,2019-06-02T15:43:11.435Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
509,2019-06-02T15:43:11.435Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
510,2019-06-02T15:44:05.395Z,4672,dc$,,,,,,
511,2019-06-02T16:03:24.290Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
512,2019-06-02T16:03:24.805Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
513,2019-06-02T16:03:24.805Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
514,2019-06-02T16:03:24.821Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
515,2019-06-02T16:04:05.662Z,4672,dc$,,,,,,
516,2019-06-02T16:05:05.675Z,4672,dc$,,,,,,
517,2019-06-02T16:05:42.085Z,4672,dc$,,,,,,
518,2019-06-02T16:05:42.085Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
519,2019-06-02T16:12:05.768Z,4672,dc$,,,,,,
520,2019-06-02T16:13:05.781Z,4672,dc$,,,,,,
521,2019-06-02T16:13:30.975Z,4672,dc$,,,,,,
522,2019-06-02T16:13:30.975Z,4672,dc$,,,,,,
523,2019-06-02T16:13:30.975Z,4672,dc$,,,,,,
524,2019-06-02T16:13:30.975Z,4672,dc$,,,,,,
525,2019-06-02T16:05:42.085Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
526,2019-06-02T16:06:05.688Z,4672,dc$,,,,,,
527,2019-06-02T16:06:13.426Z,4672,dc$,,,,,,
528,2019-06-02T16:06:13.441Z,4672,dc$,,,,,,
529,2019-06-02T16:07:05.701Z,4672,dc$,,,,,,
530,2019-06-02T16:08:05.714Z,4672,dc$,,,,,,
531,2019-06-02T16:08:27.632Z,4672,dc$,,,,,,
532,2019-06-02T16:08:27.632Z,4672,dc$,,,,,,
533,2019-06-02T16:08:27.632Z,4672,dc$,,,,,,
534,2019-06-02T16:08:27.632Z,4672,dc$,,,,,,
535,2019-06-02T16:13:30.975Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
536,2019-06-02T16:13:31.490Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
537,2019-06-02T16:13:31.490Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
538,2019-06-02T16:13:31.490Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
539,2019-06-02T16:14:05.794Z,4672,dc$,,,,,,
540,2019-06-02T16:14:05.810Z,4769,dc$,::1,,,,,
541,2019-06-02T16:15:05.808Z,4672,dc$,,,,,,
542,2019-06-02T16:08:27.632Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
543,2019-06-02T16:15:42.093Z,4672,dc$,,,,,,
544,2019-06-02T16:08:28.147Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
545,2019-06-02T16:08:28.147Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
546,2019-06-02T16:08:28.147Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
547,2019-06-02T16:15:42.093Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
548,2019-06-02T16:16:05.821Z,4672,dc$,,,,,,
549,2019-06-02T16:16:13.777Z,4672,dc$,,,,,,
550,2019-06-02T16:16:13.793Z,4672,dc$,,,,,,
551,2019-06-02T16:08:47.086Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
552,2019-06-02T16:16:40.157Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-20
553,2019-06-02T16:08:59.145Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
554,2019-06-02T16:17:05.834Z,4672,dc$,,,,,,
555,2019-06-02T16:09:05.728Z,4672,dc$,,,,,,
556,2019-06-02T16:18:05.863Z,4672,dc$,,,,,,
557,2019-06-02T16:10:05.741Z,4672,dc$,,,,,,
558,2019-06-02T16:18:31.510Z,4672,dc$,,,,,,
559,2019-06-02T16:11:05.754Z,4672,dc$,,,,,,
560,2019-06-02T16:18:34.318Z,4672,dc$,,,,,,
561,2019-06-02T16:11:13.601Z,4672,dc$,,,,,,
562,2019-06-02T16:18:34.318Z,4672,dc$,,,,,,
563,2019-06-02T16:11:13.617Z,4672,dc$,,,,,,
564,2019-06-02T16:18:34.318Z,4672,dc$,,,,,,
565,2019-06-02T16:18:34.318Z,4672,dc$,,,,,,
566,2019-06-02T16:18:34.318Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
567,2019-06-02T16:18:34.318Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
568,2019-06-02T16:18:34.832Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
569,2019-06-02T16:18:34.832Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
570,2019-06-02T16:18:34.832Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
571,2019-06-02T16:19:05.877Z,4672,dc$,,,,,,
572,2019-06-02T16:20:05.890Z,4672,dc$,,,,,,
573,2019-06-02T16:21:05.903Z,4672,dc$,,,,,,
574,2019-06-02T16:21:13.968Z,4672,dc$,,,,,,
575,2019-06-02T16:21:13.984Z,4672,dc$,,,,,,
576,2019-06-02T16:22:05.917Z,4672,dc$,,,,,,
577,2019-06-02T16:22:35.728Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
578,2019-06-02T16:22:47.787Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
579,2019-06-02T16:23:05.930Z,4672,dc$,,,,,,
580,2019-06-02T16:23:30.001Z,4688,dc$,::1,,c:\windows\system32\taskeng.exe,,,s-1-5-18
581,2019-06-02T16:23:30.110Z,4673,dc$,::1,,c:\windows\system32\lsass.exe,,,
582,2019-06-02T16:23:30.110Z,4688,dc$,::1,,c:\program files (x86)\google\update\googleupdate.exe,,,s-1-5-18
583,2019-06-02T16:23:37.660Z,4672,dc$,,,,,,
584,2019-06-02T16:23:37.660Z,4672,dc$,,,,,,
585,2019-06-02T16:23:37.660Z,4672,dc$,,,,,,
586,2019-06-02T16:23:37.660Z,4672,dc$,,,,,,
587,2019-06-02T16:23:37.660Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
588,2019-06-02T16:23:38.175Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
589,2019-06-02T16:23:38.175Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
590,2019-06-02T16:23:38.175Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
591,2019-06-02T16:24:05.943Z,4672,dc$,,,,,,
592,2019-06-02T16:25:05.957Z,4672,dc$,,,,,,
593,2019-06-02T16:25:42.102Z,4672,dc$,,,,,,
594,2019-06-02T16:25:42.102Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\ipc$,s-1-5-18
595,2019-06-02T16:25:42.102Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
596,2019-06-02T16:26:05.970Z,4672,dc$,,,,,,
597,2019-06-02T16:26:14.129Z,4672,dc$,,,,,,
598,2019-06-02T16:26:14.144Z,4672,dc$,,,,,,
599,2019-06-02T16:27:05.983Z,4672,dc$,,,,,,
600,2019-06-02T16:28:05.997Z,4672,dc$,,,,,,
601,2019-06-02T16:28:41.003Z,4672,dc$,,,,,,
602,2019-06-02T16:28:41.003Z,4672,dc$,,,,,,
603,2019-06-02T16:28:41.003Z,4672,dc$,,,,,,
604,2019-06-02T16:28:41.003Z,4672,dc$,,,,,,
605,2019-06-02T16:28:41.003Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
606,2019-06-02T16:28:41.518Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
607,2019-06-02T16:28:41.518Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
608,2019-06-02T16:28:41.518Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
609,2019-06-02T16:29:06.010Z,4672,dc$,,,,,,
610,2019-06-02T16:29:06.025Z,4769,dc$,::1,,,,,
611,2019-06-02T16:29:42.810Z,4672,system,,,,,,
612,2019-06-02T16:29:42.810Z,4688,dc$,::1,,c:\windows\servicing\trustedinstaller.exe,,,s-1-5-18
613,2019-06-02T16:36:36.429Z,5140,anonymous logon,10.0.19.109,,,,\*\ipc$,s-1-5-7
614,2019-06-02T16:37:06.116Z,4672,dc$,,,,,,
615,2019-06-02T16:38:06.129Z,4672,dc$,,,,,,
616,2019-06-02T16:38:47.688Z,4672,dc$,,,,,,
617,2019-06-02T16:38:47.688Z,4672,dc$,,,,,,
618,2019-06-02T16:38:47.688Z,4672,dc$,,,,,,
619,2019-06-02T16:38:47.688Z,4672,dc$,,,,,,
620,2019-06-02T16:30:00.532Z,4688,dc$,::1,,c:\windows\system32\taskhost.exe,,,s-1-5-18
621,2019-06-02T16:30:06.023Z,4672,dc$,,,,,,
622,2019-06-02T16:31:06.036Z,4672,dc$,,,,,,
623,2019-06-02T16:31:14.289Z,4672,dc$,,,,,,
624,2019-06-02T16:31:14.304Z,4672,dc$,,,,,,
625,2019-06-02T16:38:47.688Z,5140,dc$,fe80::408:e75b:6dd3:2c05,,,,\*\sysvol,s-1-5-18
626,2019-06-02T16:38:48.203Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
627,2019-06-02T16:38:48.203Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
628,2019-06-02T16:38:48.203Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
629,2019-06-02T16:39:06.143Z,4672,dc$,,,,,,
